,Product_Code,Date,Order_Demand
896772,Product_0200,2016-10-13,1500
913723,Product_1759,2016-10-13,10
919564,Product_1954,2016-10-13,10
866090,Product_1270,2016-10-13,5000
866091,Product_1350,2016-10-13,10000
1003490,Product_1287,2016-10-13,500
870191,Product_1316,2016-10-13,10000
930608,Product_0731,2016-10-13,5
886837,Product_1236,2016-10-13,500
888240,Product_0933,2016-10-13,5000
888239,Product_0932,2016-10-13,1000
888238,Product_0931,2016-10-13,5000
913676,Product_0289,2016-10-13,100
891004,Product_0016,2016-10-13,1000
938526,Product_1427,2016-10-13,800
891635,Product_1427,2016-10-13,400
1043751,Product_1234,2016-10-13,5000
875687,Product_0986,2016-10-13,2000
919565,Product_0822,2016-10-13,10
930607,Product_0703,2016-10-13,5
1032857,Product_1454,2016-10-13,300
987112,Product_0202,2016-10-13,50
987114,Product_0226,2016-10-13,50
981059,Product_0204,2016-10-13,10
857447,Product_1158,2016-10-13,10000
979920,Product_0977,2016-10-13,0
1016873,Product_1853,2016-10-13,3
871758,Product_1186,2016-10-13,100
979921,Product_0979,2016-10-13,0
979922,Product_0985,2016-10-13,0
871759,Product_1226,2016-10-13,100
939255,Product_1350,2016-10-13,25000
1011281,Product_1244,2016-10-13,100
926266,Product_1945,2016-10-13,6
939258,Product_1407,2016-10-13,1000
937183,Product_1671,2016-10-13,10
994643,Product_1844,2016-10-13,6
876060,Product_1520,2016-10-13,20000
1011280,Product_1290,2016-10-13,1000
926265,Product_0866,2016-10-13,6
1002041,Product_1403,2016-10-13,2000
1046053,Product_1288,2016-10-13,5000
1046054,Product_1267,2016-10-13,5000
1046055,Product_1523,2016-10-13,5000
1018285,Product_1286,2016-10-13,500
955825,Product_1367,2016-10-13,500
986685,Product_0951,2016-10-13,2
980634,Product_1093,2016-10-13,4
980635,Product_1094,2016-10-13,4
994631,Product_0349,2016-10-13,10
1003945,Product_1802,2016-10-13,2
913169,Product_1458,2016-10-13,5000
913168,Product_1453,2016-10-13,15000
1038812,Product_1136,2016-10-13,50
1038813,Product_1143,2016-10-13,50
986405,Product_0965,2016-10-13,2
986406,Product_0966,2016-10-13,40
987255,Product_0349,2016-10-13,30
971865,Product_1453,2016-10-13,6000
952085,Product_0620,2016-10-13,40
1036927,Product_2001,2016-10-13,100
1010396,Product_0846,2016-10-13,2
871982,Product_1393,2016-10-13,1000
986424,Product_0318,2016-10-13,20
1041388,Product_1181,2016-10-13,12
966721,Product_1403,2016-10-13,5000
1025395,Product_1437,2016-10-13,1000
987254,Product_0353,2016-10-13,10
899522,Product_0967,2016-10-13,30
987253,Product_0123,2016-10-13,300
891521,Product_1359,2016-10-13,12000
891522,Product_1393,2016-10-13,3000
902521,Product_0200,2016-10-13,100
1026432,Product_1786,2016-10-13,5
880194,Product_1467,2016-10-13,6000
899467,Product_0349,2016-10-13,20
925795,Product_1186,2016-10-13,300
899458,Product_0646,2016-10-13,60
899456,Product_0646,2016-10-13,120
1007808,Product_1316,2016-10-13,1000
897401,Product_0206,2016-10-13,100
1025241,Product_2027,2016-10-13,100
1046056,Product_1314,2016-10-13,1000
1046057,Product_1429,2016-10-13,1000
910554,Product_0070,2016-10-13,50000
910552,Product_1250,2016-10-13,1000
1025270,Product_1941,2016-10-13,3
907711,Product_0445,2016-10-13,5
956791,Product_2037,2016-10-13,10
910548,Product_1239,2016-10-13,1000
944641,Product_0616,2016-10-13,2
1026538,Product_1250,2016-10-13,5000
1024003,Product_1181,2016-10-13,6
953139,Product_1779,2016-10-13,2
899323,Product_0636,2016-10-13,140
953138,Product_1776,2016-10-13,2
910557,Product_0093,2016-10-13,500
981057,Product_0394,2016-10-13,15
981056,Product_0228,2016-10-13,10
996430,Product_1466,2016-10-13,10000
953137,Product_1776,2016-10-13,6
981055,Product_0206,2016-10-13,50
987119,Product_1017,2016-10-13,200
1025053,Product_1580,2016-10-13,100
1025052,Product_2006,2016-10-13,100
987118,Product_0200,2016-10-13,150
987117,Product_1017,2016-10-13,400
987116,Product_0412,2016-10-13,3
1033019,Product_1668,2016-10-13,2
1033020,Product_1713,2016-10-13,2
987115,Product_0365,2016-10-13,1
1026539,Product_1240,2016-10-13,3000
987113,Product_0211,2016-10-13,50
902693,Product_2165,2016-10-13,8
1046058,Product_1478,2016-10-13,1000
1046059,Product_1996,2016-10-13,500
1046060,Product_1222,2016-10-13,100
965862,Product_1954,2016-10-13,5
926264,Product_0756,2016-10-13,100
1013494,Product_0127,2016-10-13,1000
926263,Product_0264,2016-10-13,2
926262,Product_0819,2016-10-13,20
907723,Product_0208,2016-10-13,100
907721,Product_0202,2016-10-13,1200
907720,Product_0200,2016-10-13,50
913253,Product_0315,2016-10-13,12
899345,Product_2164,2016-10-13,5
913254,Product_0315,2016-10-13,28
990636,Product_1563,2016-10-13,100
1016916,Product_1970,2016-10-13,10000
990635,Product_1444,2016-10-13,1000
990634,Product_1422,2016-10-13,300
996860,Product_0368,2016-10-13,2000
887644,Product_1287,2016-10-13,20000
1009062,Product_1014,2016-10-13,1000
1023958,Product_1882,2016-10-13,1
1026135,Product_1924,2016-10-13,1
967255,Product_1294,2016-10-13,100
996859,Product_1597,2016-10-13,400
1003265,Product_1884,2016-10-13,200
956790,Product_0685,2016-10-13,100
913255,Product_0664,2016-10-13,1000
917786,Product_1286,2016-10-13,80000
982073,Product_2052,2016-10-13,18
879683,Product_1452,2016-10-13,4000
992865,Product_2055,2016-10-13,5
992864,Product_0123,2016-10-13,100
916096,Product_0793,2016-10-13,5
916095,Product_0792,2016-10-13,5
935012,Product_1493,2016-10-13,1000
916094,Product_1952,2016-10-13,1
1032264,Product_0774,2016-10-13,25
1041342,Product_0600,2016-10-13,50
935011,Product_0081,2016-10-13,300
924833,Product_0820,2016-10-13,30
935010,Product_0069,2016-10-13,300
1034917,Product_1822,2016-10-13,3
920206,Product_1826,2016-10-13,500
1000408,Product_1512,2016-10-13,1200
892485,Product_1637,2016-10-13,20000
873864,Product_1766,2016-10-13,1000
978707,Product_1509,2016-10-13,2000
981992,Product_0394,2016-10-13,6
981993,Product_0394,2016-10-13,4
869749,Product_1238,2016-10-13,1250
992826,Product_0190,2016-10-13,24
937647,Product_1969,2016-10-13,1500
1034042,Product_0621,2016-10-13,1
1045413,Product_0782,2016-10-13,10
984305,Product_0486,2016-10-13,10
1032266,Product_0601,2016-10-13,50
964325,Product_0529,2016-10-13,2
896220,Product_1421,2016-10-13,4000
927220,Product_1427,2016-10-13,500
943581,Product_0943,2016-10-13,3000
929100,Product_1303,2016-10-13,1000
929099,Product_1226,2016-10-13,500
929098,Product_1213,2016-10-13,2000
858072,Product_1878,2016-10-13,300
858071,Product_1966,2016-10-13,5000
881625,Product_2010,2016-10-13,1000
929097,Product_0639,2016-10-13,3
940446,Product_1203,2016-10-13,1000
906358,Product_0100,2016-10-13,10000
927215,Product_0406,2016-10-13,150
863009,Product_1904,2016-10-13,1000
927221,Product_1477,2016-10-13,1000
927216,Product_1424,2016-10-13,200
927217,Product_1307,2016-10-13,200
927218,Product_1308,2016-10-13,200
1031458,Product_0668,2016-10-13,5
898042,Product_0225,2016-10-13,2000
1027530,Product_0963,2016-10-13,100
927219,Product_1309,2016-10-13,200
953580,Product_0631,2016-10-13,10
1010008,Product_2171,2016-10-13,5
862015,Product_1762,2016-10-13,2
901664,Product_0567,2016-10-13,96
981994,Product_1886,2016-10-13,200
959222,Product_2095,2016-10-13,10
1004739,Product_0696,2016-10-13,25
988235,Product_0463,2016-10-13,16
905108,Product_1548,2016-10-13,50
978705,Product_1384,2016-10-13,1500
978158,Product_0020,2016-10-13,100
1032433,Product_0022,2016-10-13,200
997608,Product_1839,2016-10-13,3000
1047499,Product_0357,2016-10-13,1000
931024,Product_0957,2016-10-13,500
978704,Product_1250,2016-10-13,11600
1004740,Product_0698,2016-10-13,25
1004694,Product_0618,2016-10-13,25
919160,Product_0412,2016-10-13,10
924323,Product_1378,2016-10-13,10000
1047505,Product_1788,2016-10-13,1000
859806,Product_1281,2016-10-13,8000
970190,Product_1676,2016-10-13,30
988984,Product_1424,2016-10-13,2000
931023,Product_0963,2016-10-13,500
890158,Product_1250,2016-10-13,8000
951560,Product_1382,2016-10-13,15000
885438,Product_1451,2016-10-13,5000
1020008,Product_0677,2016-10-13,40
950160,Product_1233,2016-10-13,20000
962671,Product_1378,2016-10-13,5000
962670,Product_1377,2016-10-13,6000
857008,Product_1970,2016-10-13,40000
1027467,Product_2031,2016-10-13,1000
932327,Product_1711,2016-10-13,10
892453,Product_1059,2016-10-13,60
921501,Product_1034,2016-10-13,1000
858459,Product_1969,2016-10-13,3000
892452,Product_1056,2016-10-13,60
892451,Product_1051,2016-10-13,60
892450,Product_1050,2016-10-13,60
1004742,Product_0781,2016-10-13,15
932328,Product_1659,2016-10-13,12
888854,Product_0082,2016-10-13,10000
1012914,Product_0407,2016-10-13,100
978706,Product_1410,2016-10-13,27000
992741,Product_0228,2016-10-13,30
1024727,Product_0952,2016-10-13,300
888837,Product_1359,2016-10-13,20000
885437,Product_1359,2016-10-13,5000
992740,Product_0202,2016-10-13,100
866542,Product_0019,2016-10-13,500
952587,Product_0361,2016-10-13,2
984240,Product_0460,2016-10-13,2
888855,Product_1359,2016-10-13,3000
959221,Product_2094,2016-10-13,10
881709,Product_1357,2016-10-13,1000
957330,Product_1969,2016-10-13,1000
957329,Product_0019,2016-10-13,1000
870481,Product_0620,2016-10-13,10
876688,Product_0098,2016-10-13,40000
876687,Product_0093,2016-10-13,10000
1005258,Product_1151,2016-10-13,5000
876686,Product_0082,2016-10-13,80000
876684,Product_0063,2016-10-13,25000
1037282,Product_0627,2016-10-13,1
925192,Product_0062,2016-10-13,2100
1000080,Product_1029,2016-10-13,100
876689,Product_0101,2016-10-13,2000
1000079,Product_0954,2016-10-13,1
1047140,Product_1275,2016-10-13,1000
876526,Product_0968,2016-10-13,1400
867275,Product_0996,2016-10-13,600
886524,Product_0931,2016-10-13,10000
887441,Product_1991,2016-10-13,700
950134,Product_1505,2016-10-13,10000
950133,Product_1483,2016-10-13,20000
960075,Product_1023,2016-10-13,1000
1047141,Product_1512,2016-10-13,1000
920207,Product_1839,2016-10-13,3000
959213,Product_2075,2016-10-13,10
956518,Product_1274,2016-10-13,100000
959223,Product_2096,2016-10-13,10
1043247,Product_1829,2016-10-13,2500
959218,Product_2089,2016-10-13,10
1020578,Product_1767,2016-10-13,1
959217,Product_2088,2016-10-13,10
877032,Product_1250,2016-10-13,20000
876869,Product_0031,2016-10-13,3000
877033,Product_1360,2016-10-13,60000
877034,Product_1410,2016-10-13,4000
885062,Product_1823,2016-10-13,5000
884655,Product_1669,2016-10-13,70
959216,Product_2082,2016-10-13,10
945817,Product_1241,2016-10-13,3000
995898,Product_0961,2016-10-13,100
959966,Product_1294,2016-10-13,50000
911969,Product_0672,2016-10-13,50
959215,Product_2081,2016-10-13,10
959214,Product_2076,2016-10-13,10
985906,Product_1825,2016-10-13,2500
924933,Product_0016,2016-10-13,2000
876729,Product_0981,2016-10-13,10000
876728,Product_0979,2016-10-13,10000
873653,Product_0980,2016-10-13,20000
1008585,Product_1870,2016-10-13,1
959219,Product_2091,2016-10-13,10
988693,Product_1786,2016-10-13,3
999997,Product_0643,2016-10-13,1
988703,Product_1816,2016-10-13,2
953575,Product_1869,2016-10-13,1
992922,Product_1429,2016-10-13,300
1000851,Product_1030,2016-10-13,100
986073,Product_0418,2016-10-13,500
992909,Product_2167,2016-10-13,2
949606,Product_0620,2016-10-13,1
935515,Product_0954,2016-10-13,9
992908,Product_2166,2016-10-13,1
1016242,Product_1034,2016-10-13,100
935516,Product_0983,2016-10-13,150
1005837,Product_0835,2016-10-13,1200
986074,Product_0420,2016-10-13,4000
986075,Product_0422,2016-10-13,1000
912359,Product_0288,2016-10-13,100
974553,Product_0250,2016-10-13,150
986076,Product_0424,2016-10-13,1000
873778,Product_1363,2016-10-13,10000
1005852,Product_1512,2016-10-13,100
1005854,Product_1304,2016-10-13,200
1005855,Product_1396,2016-10-13,3000
862014,Product_1754,2016-10-13,2
881924,Product_0620,2016-10-13,16
1000813,Product_1242,2016-10-13,3000
970336,Product_1451,2016-10-13,90000
876366,Product_1316,2016-10-13,100
881923,Product_0609,2016-10-13,8
892753,Product_1248,2016-10-13,100000
974573,Product_0290,2016-10-13,2
892751,Product_1480,2016-10-13,10000
1005106,Product_2010,2016-10-13,100
985874,Product_0213,2016-10-13,20
935409,Product_1658,2016-10-13,12
974566,Product_0329,2016-10-13,2
1027648,Product_0935,2016-10-13,2000
988671,Product_0936,2016-10-13,7500
1012676,Product_0030,2016-10-13,50
933161,Product_1886,2016-10-13,200
985853,Product_1470,2016-10-13,3500
959220,Product_2093,2016-10-13,10
859721,Product_1967,2016-10-13,10000
893272,Product_1248,2016-10-13,10000
937899,Product_1469,2016-10-13,300
900042,Product_1171,2016-10-13,4
884955,Product_2015,2016-10-13,1000
1015971,Product_0766,2016-10-13,2
994290,Product_1669,2016-10-13,5
870390,Product_1248,2016-10-13,5000
895857,Product_1726,2016-10-13,18
1017718,Product_0031,2016-10-13,500
882615,Product_1295,2016-10-13,30000
993473,Product_1299,2016-10-13,0
861639,Product_1356,2016-10-13,1000
982072,Product_2052,2016-10-13,2
952609,Product_2167,2016-10-13,10
993471,Product_1299,2016-10-13,2000
873406,Product_1382,2016-10-13,5000
1023318,Product_0842,2016-10-13,10
918957,Product_1378,2016-10-13,1000
954182,Product_2017,2016-10-13,2000
910854,Product_1410,2016-10-13,500
870388,Product_1360,2016-10-13,3000
922832,Product_0407,2016-10-13,400
908518,Product_1997,2016-10-13,1000
918959,Product_1453,2016-10-13,2000
866543,Product_0025,2016-10-13,1000
922813,Product_1453,2016-10-13,5000
861559,Product_0620,2016-10-13,60
879701,Product_1315,2016-10-13,1000
993472,Product_1388,2016-10-13,1400
882075,Product_0018,2016-10-13,5000
994265,Product_1284,2016-10-13,10000
994263,Product_1539,2016-10-13,1000
870389,Product_1359,2016-10-13,2000
863841,Product_1195,2016-10-13,3000
925460,Product_1762,2016-10-13,1
881476,Product_1550,2016-10-13,200
859357,Product_1835,2016-10-13,5000
968869,Product_0613,2016-10-13,10
1017733,Product_2000,2016-10-13,100
892974,Product_1295,2016-10-13,10000
1015089,Product_1541,2016-10-13,100
863842,Product_1198,2016-10-13,4000
916721,Product_0025,2016-10-13,500
916722,Product_2029,2016-10-13,200
936010,Product_0779,2016-10-13,10
918958,Product_1452,2016-10-13,2000
1035895,Product_1106,2016-10-13,100
954181,Product_1581,2016-10-13,30000
1027294,Product_1729,2016-10-14,100
1003491,Product_0645,2016-10-14,3
1002883,Product_0620,2016-10-14,9
935015,Product_0640,2016-10-14,3
891742,Product_0074,2016-10-14,25000
1004388,Product_1889,2016-10-14,100
1008129,Product_0827,2016-10-14,1
973539,Product_0267,2016-10-14,1
949106,Product_1512,2016-10-14,3000
899234,Product_1724,2016-10-14,54
970734,Product_1241,2016-10-14,10000
916725,Product_0006,2016-10-14,300
1038681,Product_0250,2016-10-14,6
933801,Product_0702,2016-10-14,50
1048424,Product_1196,2016-10-14,500
971824,Product_1287,2016-10-14,1000
937901,Product_1535,2016-10-14,75
949107,Product_0407,2016-10-14,500
927474,Product_1667,2016-10-14,10
1036745,Product_0860,2016-10-14,20
904192,Product_0608,2016-10-14,10
935014,Product_1455,2016-10-14,5000
861862,Product_0033,2016-10-14,20000
955713,Product_2014,2016-10-14,200
904191,Product_0608,2016-10-14,5
960562,Product_0011,2016-10-14,100
1045061,Product_1301,2016-10-14,100
1038680,Product_0396,2016-10-14,1
875496,Product_1981,2016-10-14,300
907529,Product_0191,2016-10-14,800
951561,Product_1295,2016-10-14,30000
859262,Product_0561,2016-10-14,700
998673,Product_1502,2016-10-14,41250
998672,Product_0639,2016-10-14,40
998671,Product_1479,2016-10-14,20000
998670,Product_0642,2016-10-14,60
998669,Product_0642,2016-10-14,40
983516,Product_1419,2016-10-14,0
982867,Product_1385,2016-10-14,200
983515,Product_1630,2016-10-14,100
1005107,Product_1991,2016-10-14,100
1011575,Product_1498,2016-10-14,50
886839,Product_1653,2016-10-14,500
1009394,Product_1266,2016-10-14,1000
930613,Product_0747,2016-10-14,5
982868,Product_1469,2016-10-14,600
983514,Product_1622,2016-10-14,100
888215,Product_1023,2016-10-14,2000
919567,Product_0627,2016-10-14,10
886039,Product_1262,2016-10-14,300
983513,Product_1539,2016-10-14,3150
973573,Product_0628,2016-10-14,1
1047873,Product_1970,2016-10-14,1000
983512,Product_1422,2016-10-14,100
930612,Product_0269,2016-10-14,2
918965,Product_1555,2016-10-14,2000
995853,Product_0863,2016-10-14,1000
886838,Product_1648,2016-10-14,500
995852,Product_0144,2016-10-14,200
981461,Product_0169,2016-10-14,11
1037959,Product_1380,2016-10-14,200
1025733,Product_1017,2016-10-14,200
1037958,Product_1222,2016-10-14,100
949108,Product_0409,2016-10-14,40
966831,Product_1286,2016-10-14,10000
943345,Product_1375,2016-10-14,10000
943346,Product_1430,2016-10-14,700
1029533,Product_0615,2016-10-14,1
908191,Product_0412,2016-10-14,50
857614,Product_2014,2016-10-14,300
960151,Product_0785,2016-10-14,5
935016,Product_1410,2016-10-14,300
960579,Product_0034,2016-10-14,300
931926,Product_1454,2016-10-14,1000
931925,Product_1430,2016-10-14,1500
974942,Product_0603,2016-10-14,200
974941,Product_0603,2016-10-14,100
867269,Product_1264,2016-10-14,3000
891743,Product_1264,2016-10-14,70000
1016227,Product_0619,2016-10-14,25
1025332,Product_1788,2016-10-14,1000
1017270,Product_1953,2016-10-14,3
1044331,Product_0995,2016-10-14,700
967923,Product_1493,2016-10-14,500
1039560,Product_0790,2016-10-14,50
956564,Product_0929,2016-10-14,2000
998874,Product_1577,2016-10-14,15000
962414,Product_0035,2016-10-14,8000
998873,Product_1374,2016-10-14,3000
887078,Product_1359,2016-10-14,20000
995619,Product_1429,2016-10-14,1200
998872,Product_1237,2016-10-14,8000
867307,Product_0012,2016-10-14,2000
1013620,Product_0993,2016-10-14,100
1005853,Product_1270,2016-10-14,3000
859232,Product_0094,2016-10-14,300000
871766,Product_0071,2016-10-14,11000
871767,Product_0083,2016-10-14,5000
871768,Product_0096,2016-10-14,10000
939444,Product_1408,2016-10-14,1000
916724,Product_1969,2016-10-14,300
1007073,Product_0932,2016-10-14,5000
1028815,Product_1439,2016-10-14,2000
1039559,Product_1922,2016-10-14,1
929102,Product_0367,2016-10-14,1000
967922,Product_1453,2016-10-14,2000
1044332,Product_0995,2016-10-14,1250
863011,Product_1520,2016-10-14,2000
864163,Product_1439,2016-10-14,20000
1011114,Product_1199,2016-10-14,1000
1033021,Product_1661,2016-10-14,3
1019563,Product_1692,2016-10-14,1
1019562,Product_1680,2016-10-14,1
918964,Product_1554,2016-10-14,2000
858756,Product_1991,2016-10-14,400
919084,Product_0660,2016-10-14,10
1002902,Product_1029,2016-10-14,1300
1007893,Product_0250,2016-10-14,312
904358,Product_1278,2016-10-14,2000
984641,Product_0206,2016-10-14,20
995832,Product_0622,2016-10-14,30
967919,Product_1377,2016-10-14,5000
1010157,Product_0781,2016-10-14,10
967920,Product_1381,2016-10-14,5000
967921,Product_1452,2016-10-14,1000
909842,Product_1134,2016-10-14,100
874782,Product_1361,2016-10-14,10000
875778,Product_1274,2016-10-14,100000
1039558,Product_0820,2016-10-14,15
905395,Product_0209,2016-10-14,71
989520,Product_0507,2016-10-14,1
874993,Product_0613,2016-10-14,1
874994,Product_0620,2016-10-14,3
993475,Product_1563,2016-10-14,700
1038682,Product_0393,2016-10-14,10
1004386,Product_1025,2016-10-14,2
1034652,Product_0620,2016-10-14,1
1023480,Product_0309,2016-10-14,4
1042474,Product_1786,2016-10-14,4
928585,Product_0037,2016-10-14,1500
904223,Product_0469,2016-10-14,600
984368,Product_1645,2016-10-14,1
904222,Product_2015,2016-10-14,3000
894425,Product_1294,2016-10-14,20000
894426,Product_1381,2016-10-14,10000
904221,Product_1766,2016-10-14,1000
966923,Product_1981,2016-10-14,100
876246,Product_0034,2016-10-14,200
984369,Product_1794,2016-10-14,1
903000,Product_0387,2016-10-14,2000
891744,Product_1432,2016-10-14,10000
1004387,Product_1886,2016-10-14,100
955691,Product_1359,2016-10-14,75000
910511,Product_1496,2016-10-14,100
998847,Product_2004,2016-10-14,4000
998846,Product_0033,2016-10-14,40000
1002901,Product_0954,2016-10-14,5
998844,Product_0002,2016-10-14,4000
929103,Product_1430,2016-10-14,500
863767,Product_1217,2016-10-14,20000
906345,Product_1502,2016-10-14,100000
929104,Product_1629,2016-10-14,300
935518,Product_0998,2016-10-14,200
929105,Product_1635,2016-10-14,300
1046178,Product_1704,2016-10-14,5
949105,Product_1463,2016-10-14,3000
872606,Product_1468,2016-10-14,1000
1028812,Product_1439,2016-10-14,1000
1010093,Product_1401,2016-10-14,100
923461,Product_1555,2016-10-14,10000
935517,Product_0978,2016-10-14,150
906340,Product_1394,2016-10-14,100000
1028811,Product_1344,2016-10-14,1000
887777,Product_1312,2016-10-14,2000
1046177,Product_1670,2016-10-14,5
923460,Product_1452,2016-10-14,3000
998819,Product_0608,2016-10-14,40
983511,Product_1420,2016-10-14,600
1005132,Product_0940,2016-10-14,400
983510,Product_1419,2016-10-14,1500
996048,Product_1597,2016-10-14,100
957331,Product_0018,2016-10-14,2000
907699,Product_0200,2016-10-14,15
907700,Product_0202,2016-10-14,800
907701,Product_0209,2016-10-14,1500
1024668,Product_0815,2016-10-14,1
1047933,Product_1554,2016-10-14,100
980337,Product_1419,2016-10-14,600
980338,Product_1478,2016-10-14,1000
933066,Product_0976,2016-10-14,2000
912857,Product_0664,2016-10-14,1000
929862,Product_0138,2016-10-14,10
998403,Product_0033,2016-10-14,8000
991292,Product_0213,2016-10-14,110
991291,Product_0208,2016-10-14,456
912815,Product_1453,2016-10-14,10000
1030035,Product_1312,2016-10-14,1000
880832,Product_1295,2016-10-14,10000
912004,Product_0297,2016-10-14,500
942820,Product_1387,2016-10-14,20000
897989,Product_1521,2016-10-14,10000
981899,Product_0318,2016-10-14,9
1005266,Product_1106,2016-10-14,200
889517,Product_1404,2016-10-14,1000
886984,Product_1241,2016-10-14,20000
1026608,Product_1315,2016-10-14,10000
924013,Product_1295,2016-10-14,20000
893079,Product_1970,2016-10-14,5000
940045,Product_2134,2016-10-14,19
940046,Product_2136,2016-10-14,19
889211,Product_0620,2016-10-14,5
940047,Product_2140,2016-10-14,19
936910,Product_1388,2016-10-14,1000
936909,Product_1334,2016-10-14,100
995953,Product_1298,2016-10-14,29300
940048,Product_2142,2016-10-14,19
908215,Product_2166,2016-10-14,20
908214,Product_0312,2016-10-14,5
1030067,Product_0497,2016-10-14,1
1007766,Product_0568,2016-10-14,6
995954,Product_1401,2016-10-14,2900
1030066,Product_0463,2016-10-14,3
878684,Product_0931,2016-10-14,5000
894528,Product_2027,2016-10-14,100
949693,Product_1250,2016-10-14,1000
972082,Product_2138,2016-10-14,36
995871,Product_1241,2016-10-14,2000
1037296,Product_0031,2016-10-14,1000
905692,Product_2138,2016-10-14,800
998395,Product_0613,2016-10-14,33
1028739,Product_1447,2016-10-14,3000
878750,Product_1165,2016-10-14,20000
882617,Product_1378,2016-10-14,30000
882618,Product_1456,2016-10-14,10000
1018459,Product_0987,2016-10-14,150
929800,Product_2039,2016-10-14,3
907799,Product_0202,2016-10-14,450
926267,Product_0621,2016-10-14,3
1026466,Product_0248,2016-10-14,1
871983,Product_1393,2016-10-14,24000
1031065,Product_0003,2016-10-14,100
959359,Product_1514,2016-10-14,5000
858325,Product_2044,2016-10-14,20000
959357,Product_1483,2016-10-14,10000
1021677,Product_1678,2016-10-14,6
1021676,Product_1675,2016-10-14,3
858324,Product_2043,2016-10-14,30000
905958,Product_0495,2016-10-14,3
1009833,Product_1294,2016-10-14,10000
954188,Product_1986,2016-10-14,400
1012212,Product_0839,2016-10-14,100
1019360,Product_1098,2016-10-14,4
1003173,Product_0685,2016-10-14,100
1003172,Product_0668,2016-10-14,10
884956,Product_2015,2016-10-14,6000
996046,Product_0558,2016-10-14,500
968524,Product_1452,2016-10-14,5000
865842,Product_1359,2016-10-14,5000
864941,Product_0556,2016-10-14,20000
996045,Product_0556,2016-10-14,1000
1031066,Product_0027,2016-10-14,100
972114,Product_2063,2016-10-14,100
865841,Product_1521,2016-10-14,4000
990639,Product_1470,2016-10-14,19400
864970,Product_1636,2016-10-14,3000
990640,Product_1560,2016-10-14,1600
1015777,Product_1023,2016-10-14,100
990641,Product_1470,2016-10-14,0
976792,Product_0505,2016-10-14,1
976791,Product_0495,2016-10-14,2
996047,Product_1595,2016-10-14,900
990642,Product_1560,2016-10-14,0
892851,Product_1393,2016-10-14,10000
969716,Product_1752,2016-10-14,10
1010669,Product_0338,2016-10-14,2
998374,Product_1787,2016-10-14,2500
857486,Product_1160,2016-10-14,1000
903382,Product_0463,2016-10-14,10
1029628,Product_1554,2016-10-14,400
1006326,Product_0308,2016-10-14,2
1006325,Product_0448,2016-10-14,16
969717,Product_1757,2016-10-14,2
1006324,Product_0150,2016-10-14,4
976790,Product_0304,2016-10-14,10
988421,Product_2076,2016-10-14,550
1022702,Product_0255,2016-10-14,40
904023,Product_1494,2016-10-14,3000
875307,Product_1391,2016-10-14,100
963642,Product_0472,2016-10-14,4
963641,Product_0454,2016-10-14,8
997024,Product_0002,2016-10-14,1000
982871,Product_1385,2016-10-14,0
923459,Product_1287,2016-10-14,10000
946333,Product_0410,2016-10-14,20
963608,Product_1348,2016-10-14,2000
998568,Product_0470,2016-10-14,4000
1008583,Product_1920,2016-10-14,1
881783,Product_0936,2016-10-14,15000
964588,Product_0748,2016-10-14,100
996727,Product_1643,2016-10-14,300
982872,Product_1539,2016-10-14,0
912182,Product_1886,2016-10-14,50000
914426,Product_1382,2016-10-14,10000
864355,Product_1458,2016-10-14,500
1025871,Product_0034,2016-10-14,2000
889516,Product_1394,2016-10-14,3000
888123,Product_1359,2016-10-14,10000
982870,Product_1548,2016-10-14,250
1039800,Product_0433,2016-10-14,1000
988422,Product_2078,2016-10-14,50
1005131,Product_1997,2016-10-14,2000
1025013,Product_0269,2016-10-14,1
971740,Product_1378,2016-10-14,5000
982869,Product_1539,2016-10-14,150
1043733,Product_1209,2016-10-14,200
988604,Product_1618,2016-10-14,4
962836,Product_1221,2016-10-14,10000
883405,Product_1359,2016-10-14,200000
1007246,Product_0017,2016-10-14,100
1009395,Product_1346,2016-10-14,1000
1008867,Product_1504,2016-10-14,500
963643,Product_0454,2016-10-14,90
870091,Product_1359,2016-10-14,2000
1035438,Product_0079,2016-10-14,8000
905516,Product_1738,2016-10-14,3000
972800,Product_1269,2016-10-14,5000
971741,Product_1453,2016-10-14,5000
870732,Product_1350,2016-10-14,20000
1043740,Product_1209,2016-10-14,100
958806,Product_1376,2016-10-14,10000
988605,Product_1646,2016-10-14,4
963644,Product_0472,2016-10-14,38
914424,Product_1377,2016-10-14,10000
870093,Product_1216,2016-10-14,2000
925194,Product_1529,2016-10-14,250
903499,Product_1023,2016-10-14,4400
1022700,Product_1117,2016-10-14,8
903498,Product_0191,2016-10-14,1600
953078,Product_1719,2016-10-14,9
982873,Product_1548,2016-10-14,0
998499,Product_0411,2016-10-14,5000
899144,Product_2112,2016-10-14,78
899143,Product_2111,2016-10-14,738
998498,Product_0387,2016-10-14,14000
969619,Product_0583,2016-10-14,120
998496,Product_0371,2016-10-14,2000
1022701,Product_1118,2016-10-14,6
1042663,Product_0257,2016-10-14,3
904068,Product_0614,2016-10-14,3
1018421,Product_1660,2016-10-14,3
1009533,Product_0406,2016-10-14,500
1009532,Product_0078,2016-10-14,1000
996044,Product_0553,2016-10-14,1500
870158,Product_1839,2016-10-14,1000
946332,Product_0408,2016-10-14,500
904024,Product_1521,2016-10-14,20000
965592,Product_1350,2016-10-14,35000
