,Product_Code,Date,Order_Demand
978080,Product_0353,2016-11-21,2
978079,Product_2128,2016-11-21,20
900792,Product_0204,2016-11-21,60
900793,Product_0209,2016-11-21,50
892275,Product_1264,2016-11-21,2000
1026510,Product_2132,2016-11-21,14
986260,Product_1519,2016-11-21,3000
1026511,Product_2138,2016-11-21,14
900794,Product_0213,2016-11-21,30
956046,Product_1550,2016-11-21,500
986259,Product_1392,2016-11-21,4000
1045443,Product_0721,2016-11-21,2
1005898,Product_1305,2016-11-21,200
931052,Product_1969,2016-11-21,500
917917,Product_1425,2016-11-21,100
1005938,Product_1275,2016-11-21,500
1033496,Product_0076,2016-11-21,100
963940,Product_0064,2016-11-21,4000
988530,Product_0342,2016-11-21,1
882683,Product_1314,2016-11-21,4000
910608,Product_1451,2016-11-21,50000
1013123,Product_1023,2016-11-21,100
900335,Product_0200,2016-11-21,100
998573,Product_0470,2016-11-21,2000
956082,Product_1269,2016-11-21,25000
1007355,Product_0929,2016-11-21,2000
941608,Product_0613,2016-11-21,10
916224,Product_0779,2016-11-21,10
1032903,Product_1372,2016-11-21,1000
917916,Product_1420,2016-11-21,100
917915,Product_1410,2016-11-21,1000
1032904,Product_1470,2016-11-21,500
917913,Product_1213,2016-11-21,500
917910,Product_1359,2016-11-21,3000
957358,Product_1878,2016-11-21,1000
882682,Product_1287,2016-11-21,20000
1033495,Product_0069,2016-11-21,100
957359,Product_1880,2016-11-21,500
963590,Product_1248,2016-11-21,15000
1007349,Product_1878,2016-11-21,300
998845,Product_0002,2016-11-21,6000
1015989,Product_0031,2016-11-21,3000
1026427,Product_1636,2016-11-21,100
987745,Product_1670,2016-11-21,20
998273,Product_0558,2016-11-21,1000
985921,Product_0418,2016-11-21,5000
864680,Product_1502,2016-11-21,20000
907679,Product_0195,2016-11-21,1000
1006487,Product_2152,2016-11-21,3
900387,Product_1726,2016-11-21,54
872351,Product_2081,2016-11-21,33
1016464,Product_0317,2016-11-21,10
970359,Product_1451,2016-11-21,10000
892276,Product_1480,2016-11-21,20000
860031,Product_0892,2016-11-21,170
1006484,Product_0393,2016-11-21,3
907680,Product_0191,2016-11-21,3000
1005927,Product_1239,2016-11-21,6000
887446,Product_1991,2016-11-21,600
986833,Product_0213,2016-11-21,50
909885,Product_1613,2016-11-21,300
900699,Product_1104,2016-11-21,500
1005941,Product_1473,2016-11-21,300
891189,Product_1456,2016-11-21,50
970540,Product_1355,2016-11-21,4000
986862,Product_0979,2016-11-21,500
986863,Product_0984,2016-11-21,1000
941021,Product_0815,2016-11-21,2
1042979,Product_2006,2016-11-21,100
998252,Product_1588,2016-11-21,3000
963569,Product_1039,2016-11-21,100
872352,Product_2088,2016-11-21,33
900787,Product_1724,2016-11-21,54
872353,Product_2093,2016-11-21,33
1020232,Product_1884,2016-11-21,100
1015000,Product_1312,2016-11-21,300
867658,Product_1274,2016-11-21,25000
1005900,Product_1308,2016-11-21,200
885081,Product_1839,2016-11-21,20000
1007445,Product_0645,2016-11-21,1
934190,Product_0034,2016-11-21,300
934191,Product_1879,2016-11-21,300
1026140,Product_1924,2016-11-21,1
1045134,Product_0979,2016-11-21,100
963271,Product_1429,2016-11-21,100
1033369,Product_0035,2016-11-21,100
1033031,Product_1672,2016-11-21,2
1007446,Product_0862,2016-11-21,1
899642,Product_1844,2016-11-21,10
1005902,Product_1310,2016-11-21,200
999202,Product_0570,2016-11-21,50
998281,Product_1746,2016-11-21,200
999201,Product_0570,2016-11-21,24
963270,Product_1392,2016-11-21,100
978104,Product_1314,2016-11-21,1500
978103,Product_1314,2016-11-21,700
973076,Product_1854,2016-11-21,2
1040029,Product_1360,2016-11-21,20000
978102,Product_1314,2016-11-21,2800
976533,Product_1560,2016-11-21,50
1020231,Product_0255,2016-11-21,100
1020230,Product_1111,2016-11-21,2
1047766,Product_1792,2016-11-21,1
1005903,Product_1313,2016-11-21,200
976532,Product_1513,2016-11-21,2000
969635,Product_0583,2016-11-21,120
956036,Product_1626,2016-11-21,1500
961924,Product_1378,2016-11-21,15000
963636,Product_1653,2016-11-21,2000
998043,Product_1298,2016-11-21,100
941612,Product_0627,2016-11-21,100
963451,Product_1316,2016-11-21,1000
1026829,Product_0248,2016-11-21,3
864189,Product_0936,2016-11-21,20000
1012931,Product_0407,2016-11-21,200
968547,Product_1381,2016-11-21,5000
956035,Product_1195,2016-11-21,1000
899970,Product_0981,2016-11-21,1500
963698,Product_1372,2016-11-21,300
924017,Product_1287,2016-11-21,10000
998289,Product_1739,2016-11-21,3000
998044,Product_1387,2016-11-21,800
897788,Product_0207,2016-11-21,200
999090,Product_1450,2016-11-21,9000
1006199,Product_0389,2016-11-21,100
976893,Product_1669,2016-11-21,150
922889,Product_0308,2016-11-21,20
985812,Product_0122,2016-11-21,100
985813,Product_0122,2016-11-21,60
985816,Product_2169,2016-11-21,6
941344,Product_1195,2016-11-21,26000
941343,Product_1195,2016-11-21,4000
972979,Product_2038,2016-11-21,1
909857,Product_0034,2016-11-21,1000
870130,Product_1430,2016-11-21,200
870129,Product_1315,2016-11-21,200
870128,Product_1262,2016-11-21,200
867234,Product_0603,2016-11-21,100
963666,Product_1264,2016-11-21,10000
907624,Product_0443,2016-11-21,112
985794,Product_0247,2016-11-21,50
859657,Product_1341,2016-11-21,100000
899215,Product_1000,2016-11-21,15000
968783,Product_1954,2016-11-21,6
968550,Product_1459,2016-11-21,2000
900873,Product_1719,2016-11-21,54
857747,Product_1878,2016-11-21,400
922883,Product_0185,2016-11-21,200
922882,Product_0183,2016-11-21,200
998042,Product_0077,2016-11-21,1000
998045,Product_1264,2016-11-21,5000
1007175,Product_0031,2016-11-21,1000
918569,Product_1452,2016-11-21,20000
889384,Product_0620,2016-11-21,10
857334,Product_1278,2016-11-21,10000
877057,Product_1360,2016-11-21,10000
998065,Product_0897,2016-11-21,150
1041912,Product_0089,2016-11-21,0
961925,Product_1382,2016-11-21,15000
1041911,Product_0083,2016-11-21,0
988528,Product_0131,2016-11-21,20
986222,Product_0206,2016-11-21,20
961926,Product_1452,2016-11-21,10000
961927,Product_1453,2016-11-21,15000
899231,Product_0349,2016-11-21,30
956055,Product_1403,2016-11-21,2000
925225,Product_1231,2016-11-21,500
1032899,Product_0836,2016-11-21,100
1033497,Product_1369,2016-11-21,1000
973682,Product_1846,2016-11-21,3000
871843,Product_0613,2016-11-21,5
986228,Product_0122,2016-11-21,10
1018778,Product_0721,2016-11-21,1
1018779,Product_0797,2016-11-21,1
961932,Product_1554,2016-11-21,10000
857621,Product_2014,2016-11-21,500
968545,Product_1295,2016-11-21,5000
976873,Product_1669,2016-11-21,50
968920,Product_1264,2016-11-21,20000
886571,Product_1356,2016-11-21,100000
871926,Product_1135,2016-11-21,2000
929806,Product_2037,2016-11-21,10
956083,Product_1276,2016-11-21,700
1032898,Product_0835,2016-11-21,100
885497,Product_1359,2016-11-21,23000
944882,Product_1991,2016-11-21,2000
983572,Product_1416,2016-11-22,900
983573,Product_1470,2016-11-22,24700
936307,Product_0023,2016-11-22,600
1005943,Product_1243,2016-11-22,5000
1005942,Product_1346,2016-11-22,1000
1005944,Product_1275,2016-11-22,400
1010458,Product_0080,2016-11-22,1000
1029638,Product_1425,2016-11-22,100
960500,Product_0226,2016-11-22,200
942791,Product_1429,2016-11-22,400
871186,Product_1359,2016-11-22,25000
1005946,Product_1504,2016-11-22,500
960499,Product_0227,2016-11-22,800
960498,Product_0226,2016-11-22,800
1005940,Product_1213,2016-11-22,1000
942299,Product_0664,2016-11-22,1
981884,Product_0081,2016-11-22,1000
859155,Product_1273,2016-11-22,12000
906046,Product_0191,2016-11-22,1000
1022099,Product_2039,2016-11-22,1
1005945,Product_1312,2016-11-22,1000
1013527,Product_1257,2016-11-22,200
863184,Product_1039,2016-11-22,100
1003516,Product_0672,2016-11-22,6
986592,Product_0168,2016-11-22,8
961364,Product_0016,2016-11-22,500
863957,Product_0032,2016-11-22,900
997428,Product_1593,2016-11-22,5000
898391,Product_1646,2016-11-22,2
883773,Product_2006,2016-11-22,400
898390,Product_1645,2016-11-22,1
1013534,Product_1482,2016-11-22,2000
1024350,Product_0512,2016-11-22,12
905931,Product_1597,2016-11-22,100
974024,Product_1969,2016-11-22,100
1024351,Product_0516,2016-11-22,10
1024352,Product_0537,2016-11-22,1
1031931,Product_0410,2016-11-22,40
910607,Product_0063,2016-11-22,30000
875693,Product_0971,2016-11-22,300
949159,Product_1490,2016-11-22,1000
932059,Product_1401,2016-11-22,600
966785,Product_0335,2016-11-22,11
966784,Product_0167,2016-11-22,25
966781,Product_0243,2016-11-22,10
966780,Product_0214,2016-11-22,405
1012851,Product_0620,2016-11-22,2
879092,Product_1458,2016-11-22,1000
903190,Product_1485,2016-11-22,15000
879093,Product_1378,2016-11-22,200
963450,Product_1250,2016-11-22,10000
903189,Product_1281,2016-11-22,2000
895127,Product_0245,2016-11-22,140
943938,Product_1454,2016-11-22,1000
887534,Product_1973,2016-11-22,100
960501,Product_0227,2016-11-22,200
1043818,Product_1214,2016-11-22,1000
1018332,Product_1196,2016-11-22,500
997432,Product_1604,2016-11-22,1000
997431,Product_1745,2016-11-22,400
1010541,Product_0717,2016-11-22,5
1026190,Product_2035,2016-11-22,10000
956089,Product_1359,2016-11-22,75000
900290,Product_1775,2016-11-22,5
1024410,Product_0672,2016-11-22,5
861936,Product_1977,2016-11-22,2000
1043815,Product_1391,2016-11-22,100
900291,Product_1777,2016-11-22,5
898389,Product_1618,2016-11-22,2
1003592,Product_0138,2016-11-22,10
862794,Product_2143,2016-11-22,200
859669,Product_1234,2016-11-22,100000
956809,Product_0677,2016-11-22,100
911198,Product_1250,2016-11-22,100
957361,Product_1991,2016-11-22,2000
859668,Product_1574,2016-11-22,65000
911199,Product_1316,2016-11-22,1500
1008175,Product_0614,2016-11-22,1
1013897,Product_1352,2016-11-22,3000
964414,Product_1107,2016-11-22,300
1017759,Product_1765,2016-11-22,300
1014800,Product_1460,2016-11-22,150
1014799,Product_1401,2016-11-22,300
859660,Product_1341,2016-11-22,100000
859665,Product_1573,2016-11-22,5000
995728,Product_0123,2016-11-22,200
1042499,Product_1540,2016-11-22,300
870398,Product_1359,2016-11-22,1000
956016,Product_1195,2016-11-22,1000
962119,Product_1378,2016-11-22,5000
929685,Product_1492,2016-11-22,2500
989890,Product_1419,2016-11-22,0
989889,Product_1416,2016-11-22,0
962118,Product_1295,2016-11-22,1000
861209,Product_1980,2016-11-22,1000
1009978,Product_1991,2016-11-22,700
997560,Product_0321,2016-11-22,100
1038706,Product_1045,2016-11-22,100
1038705,Product_0200,2016-11-22,200
1035056,Product_1139,2016-11-22,100
862368,Product_0998,2016-11-22,10000
970144,Product_1886,2016-11-22,40000
1033498,Product_1213,2016-11-22,300
1028995,Product_1435,2016-11-22,1000
961934,Product_1288,2016-11-22,10000
958821,Product_1316,2016-11-22,1000
898068,Product_2108,2016-11-22,200
898051,Product_0325,2016-11-22,18
1025964,Product_1518,2016-11-22,100
1004212,Product_1387,2016-11-22,200
892000,Product_1526,2016-11-22,4000
1017783,Product_1765,2016-11-22,100
957105,Product_0613,2016-11-22,10
975893,Product_2171,2016-11-22,1
957106,Product_0620,2016-11-22,16
1025945,Product_1390,2016-11-22,100
898043,Product_0225,2016-11-22,1500
1004354,Product_2037,2016-11-22,3
1008312,Product_0433,2016-11-22,1000
957107,Product_0628,2016-11-22,20
1014334,Product_1193,2016-11-22,0
861169,Product_1403,2016-11-22,10000
961937,Product_1554,2016-11-22,10000
962117,Product_1287,2016-11-22,1000
953323,Product_0664,2016-11-22,10
961935,Product_1288,2016-11-22,5000
861172,Product_1570,2016-11-22,2000
1027660,Product_1831,2016-11-22,10000
1028974,Product_1516,2016-11-22,2000
1028973,Product_1477,2016-11-22,100
1028972,Product_1419,2016-11-22,2000
1028970,Product_1439,2016-11-22,2000
1028969,Product_1344,2016-11-22,2000
995676,Product_0246,2016-11-22,20
971261,Product_1378,2016-11-22,10000
971229,Product_1382,2016-11-22,5000
961936,Product_1294,2016-11-22,20000
1042500,Product_1540,2016-11-22,500
952507,Product_1432,2016-11-22,5000
957360,Product_0019,2016-11-22,1000
938280,Product_1878,2016-11-22,300
976962,Product_1513,2016-11-22,0
1046099,Product_1478,2016-11-22,100
914603,Product_0621,2016-11-22,1
883591,Product_1526,2016-11-22,60000
1008005,Product_2010,2016-11-22,100
1022761,Product_0140,2016-11-22,4
895714,Product_0190,2016-11-22,100
967100,Product_0409,2016-11-22,20
984016,Product_1822,2016-11-22,4
944659,Product_0031,2016-11-22,100
860539,Product_1263,2016-11-22,50000
860540,Product_1431,2016-11-22,50000
1021716,Product_1680,2016-11-22,3
1010346,Product_2171,2016-11-22,3
967101,Product_1519,2016-11-22,100
940181,Product_0183,2016-11-22,300
895713,Product_0204,2016-11-22,50
1032032,Product_1025,2016-11-22,1
1010456,Product_0061,2016-11-22,1000
1048276,Product_1680,2016-11-22,7
858090,Product_1973,2016-11-22,200
1029355,Product_1674,2016-11-22,14
862038,Product_0033,2016-11-22,20000
1038827,Product_2132,2016-11-22,30
918299,Product_1295,2016-11-22,10000
1039816,Product_1780,2016-11-22,2500
1026115,Product_1709,2016-11-22,1
862037,Product_0021,2016-11-22,10000
1039817,Product_1791,2016-11-22,1000
885860,Product_1198,2016-11-22,1000
858086,Product_2012,2016-11-22,100
895784,Product_2092,2016-11-22,2
1010457,Product_0068,2016-11-22,1000
895785,Product_2107,2016-11-22,900
895787,Product_2111,2016-11-22,200
979747,Product_1299,2016-11-22,3000
895935,Product_0226,2016-11-22,500
979746,Product_1291,2016-11-22,25
1027574,Product_0961,2016-11-22,100
1008118,Product_0620,2016-11-22,1
962121,Product_1453,2016-11-22,5000
1027573,Product_1972,2016-11-22,1000
888780,Product_1581,2016-11-22,2000
1045444,Product_0727,2016-11-22,25
1045445,Product_0736,2016-11-22,5
1045446,Product_0752,2016-11-22,5
1045447,Product_1764,2016-11-22,1
1022740,Product_0197,2016-11-22,2
876065,Product_1520,2016-11-22,20000
953319,Product_0681,2016-11-22,100
979748,Product_1388,2016-11-22,5200
895788,Product_2112,2016-11-22,20
895789,Product_2113,2016-11-22,50
895790,Product_2114,2016-11-22,100
960376,Product_1359,2016-11-22,300000
990685,Product_0421,2016-11-22,500
979749,Product_1548,2016-11-22,1100
895791,Product_2115,2016-11-22,30
1024587,Product_0628,2016-11-22,3
949608,Product_0613,2016-11-22,2
908091,Product_0063,2016-11-22,1000
870406,Product_1246,2016-11-22,5000
870405,Product_1360,2016-11-22,5000
870404,Product_1264,2016-11-22,2000
1024629,Product_1250,2016-11-22,1000
1024630,Product_1410,2016-11-22,500
895786,Product_2110,2016-11-22,100
990686,Product_1385,2016-11-22,500
956081,Product_1626,2016-11-22,100
894799,Product_1023,2016-11-22,1000
1042588,Product_0323,2016-11-22,1
1023377,Product_1680,2016-11-22,1
1036290,Product_0396,2016-11-22,3
1001897,Product_0799,2016-11-22,10
1023382,Product_0846,2016-11-22,1
1023383,Product_0843,2016-11-22,10
1023353,Product_0337,2016-11-22,1
1001898,Product_0625,2016-11-22,8
905182,Product_1394,2016-11-22,100000
905183,Product_1480,2016-11-22,100000
1045089,Product_1145,2016-11-22,0
1041504,Product_1016,2016-11-22,100
908649,Product_1342,2016-11-22,6000
1036312,Product_2167,2016-11-22,7
1023384,Product_0340,2016-11-22,1
980853,Product_0302,2016-11-22,6
963637,Product_1275,2016-11-22,100
963638,Product_1653,2016-11-22,2000
963739,Product_1264,2016-11-22,1000
950017,Product_1242,2016-11-22,2000
1043392,Product_0475,2016-11-22,600
1045024,Product_2037,2016-11-22,0
972122,Product_1094,2016-11-22,6
972121,Product_0311,2016-11-22,120
939461,Product_1432,2016-11-22,110000
1019328,Product_1555,2016-11-22,300
1043421,Product_1278,2016-11-22,2000
940626,Product_0904,2016-11-22,600
856917,Product_1361,2016-11-22,10000
949834,Product_1135,2016-11-22,2000
870809,Product_0117,2016-11-22,42
1011788,Product_2037,2016-11-22,5
905232,Product_0495,2016-11-22,20
963592,Product_1359,2016-11-22,10000
1040947,Product_1023,2016-11-22,100
881448,Product_1104,2016-11-22,300
881447,Product_0928,2016-11-22,1000
908641,Product_1342,2016-11-22,5000
1015459,Product_1920,2016-11-22,1
893914,Product_1274,2016-11-22,30000
1040842,Product_1194,2016-11-22,1000
1021817,Product_1822,2016-11-22,1
1013679,Product_1805,2016-11-22,1
939018,Product_1687,2016-11-22,1
1000947,Product_0337,2016-11-22,18
887348,Product_1496,2016-11-22,2000
1041538,Product_0361,2016-11-22,1
893920,Product_1359,2016-11-22,35000
887347,Product_1372,2016-11-22,5000
887346,Product_1316,2016-11-22,20000
1021816,Product_1822,2016-11-22,19
1014529,Product_0713,2016-11-22,5
924056,Product_0058,2016-11-22,1
924055,Product_1566,2016-11-22,1
963591,Product_1274,2016-11-22,5000
857622,Product_1427,2016-11-22,300
917918,Product_1556,2016-11-22,5000
941515,Product_1718,2016-11-22,36
917919,Product_1458,2016-11-22,2000
1042668,Product_0268,2016-11-22,1
917920,Product_1294,2016-11-22,60000
972103,Product_0510,2016-11-22,21
1002101,Product_1759,2016-11-22,1
951662,Product_1286,2016-11-22,20000
917921,Product_1381,2016-11-22,15000
951663,Product_1294,2016-11-22,10000
951665,Product_1452,2016-11-22,5000
886861,Product_1648,2016-11-22,500
890522,Product_0096,2016-11-22,1250
1045030,Product_1919,2016-11-22,0
1013678,Product_0108,2016-11-22,10000
1030834,Product_0065,2016-11-22,7000
965708,Product_1350,2016-11-22,10000
1037734,Product_1371,2016-11-22,5000
940518,Product_1262,2016-11-22,200
940519,Product_1458,2016-11-22,400
1012163,Product_0598,2016-11-22,1
867643,Product_1360,2016-11-22,1000
976228,Product_0412,2016-11-22,20
940520,Product_1463,2016-11-22,300
1012934,Product_0409,2016-11-22,10
940521,Product_1490,2016-11-22,400
893182,Product_1248,2016-11-22,30000
867574,Product_1242,2016-11-22,1000
1040457,Product_1831,2016-11-22,4000
1012933,Product_0407,2016-11-22,250
1031027,Product_1908,2016-11-22,1
1031026,Product_1029,2016-11-22,100
979239,Product_0131,2016-11-22,130
1031025,Product_0954,2016-11-22,2
1035441,Product_1213,2016-11-22,100
945892,Product_0570,2016-11-22,30
1031157,Product_1523,2016-11-22,0
887819,Product_1312,2016-11-22,2000
887820,Product_1427,2016-11-22,2000
892999,Product_1294,2016-11-22,30000
893000,Product_1287,2016-11-22,30000
893001,Product_1453,2016-11-22,30000
926326,Product_0785,2016-11-22,10
922150,Product_2001,2016-11-22,200
1001330,Product_2033,2016-11-22,30000
899247,Product_1726,2016-11-22,18
899248,Product_1726,2016-11-22,36
996612,Product_1970,2016-11-22,1000
996613,Product_1986,2016-11-22,600
881940,Product_0620,2016-11-22,8
996614,Product_1986,2016-11-22,1600
945891,Product_0570,2016-11-22,50
926325,Product_0782,2016-11-22,10
943371,Product_1375,2016-11-22,10000
862749,Product_0525,2016-11-22,5
870594,Product_0941,2016-11-22,5000
958370,Product_1314,2016-11-22,1000
958371,Product_1377,2016-11-22,25000
958372,Product_1381,2016-11-22,10000
958373,Product_1429,2016-11-22,600
974382,Product_0473,2016-11-22,1
1001766,Product_1499,2016-11-22,50
1045078,Product_1713,2016-11-22,0
929529,Product_0005,2016-11-22,1400
929528,Product_0005,2016-11-22,1000
965691,Product_0053,2016-11-22,2000
872191,Product_2154,2016-11-22,200
1045037,Product_1979,2016-11-22,0
965707,Product_1274,2016-11-22,6000
1014074,Product_0626,2016-11-22,3
1042669,Product_1927,2016-11-22,1
884432,Product_0200,2016-11-22,50
881518,Product_1034,2016-11-22,700
1043199,Product_1788,2016-11-22,1000
958369,Product_1286,2016-11-22,30000
1019264,Product_0606,2016-11-22,0
1019265,Product_0818,2016-11-22,0
881736,Product_1981,2016-11-22,100
893278,Product_1248,2016-11-22,20000
1012059,Product_0830,2016-11-22,500
883442,Product_1208,2016-11-22,10
890797,Product_1256,2016-11-22,400
890798,Product_1418,2016-11-22,400
1040790,Product_2028,2016-11-22,1000
974949,Product_0603,2016-11-22,200
861787,Product_1356,2016-11-22,1000
1045038,Product_1968,2016-11-22,0
943372,Product_1430,2016-11-22,200
1035464,Product_0116,2016-11-22,6
969473,Product_2014,2016-11-22,200
965709,Product_1451,2016-11-22,41000
894800,Product_0248,2016-11-22,100
998848,Product_2004,2016-11-22,5000
903767,Product_2166,2016-11-22,10
908397,Product_1342,2016-11-22,50000
881031,Product_1705,2016-11-22,5
969811,Product_1752,2016-11-22,4
956080,Product_0066,2016-11-22,5000
865335,Product_1153,2016-11-22,5000
1032905,Product_1240,2016-11-22,200
885502,Product_1546,2016-11-22,1000
952945,Product_1570,2016-11-22,1000
962702,Product_1453,2016-11-22,3000
969071,Product_1970,2016-11-22,5000
969041,Product_1732,2016-11-22,1000
894467,Product_1287,2016-11-22,20000
894468,Product_1382,2016-11-22,20000
871992,Product_1393,2016-11-22,44000
1013553,Product_0645,2016-11-22,7
1044880,Product_1879,2016-11-22,300
1019472,Product_0338,2016-11-22,1
909881,Product_1969,2016-11-22,300
860222,Product_0145,2016-11-22,20000
860223,Product_0146,2016-11-22,20000
891578,Product_1241,2016-11-22,31000
916781,Product_0020,2016-11-22,600
892471,Product_1812,2016-11-22,5000
916780,Product_0013,2016-11-22,100
934193,Product_0026,2016-11-22,300
934194,Product_2010,2016-11-22,1000
1007638,Product_1672,2016-11-22,40
889843,Product_1290,2016-11-22,30000
910581,Product_1239,2016-11-22,200
865313,Product_2004,2016-11-22,1000
924665,Product_0627,2016-11-22,15
934192,Product_0019,2016-11-22,300
911774,Product_1382,2016-11-22,10000
911772,Product_0408,2016-11-22,500
971773,Product_1555,2016-11-22,1000
971772,Product_1295,2016-11-22,500
997320,Product_0898,2016-11-22,400
959766,Product_0031,2016-11-22,5000
964819,Product_0613,2016-11-22,1
1029710,Product_0004,2016-11-22,200
972489,Product_0183,2016-11-22,500
898457,Product_0458,2016-11-22,20
956005,Product_1259,2016-11-22,100
956006,Product_1639,2016-11-22,500
990687,Product_1513,2016-11-22,4300
908274,Product_0495,2016-11-22,34
894780,Product_1272,2016-11-22,5000
871927,Product_2019,2016-11-22,700
1024226,Product_1512,2016-11-22,1000
885976,Product_1248,2016-11-22,10000
942740,Product_0018,2016-11-22,500
1013552,Product_1386,2016-11-22,250
1029852,Product_0025,2016-11-22,100
1029851,Product_0018,2016-11-22,100
991082,Product_1519,2016-11-22,5000
968921,Product_1264,2016-11-22,20000
1010953,Product_1143,2016-11-22,25
1010952,Product_1142,2016-11-22,25
1013551,Product_1638,2016-11-22,100
1010951,Product_1139,2016-11-22,25
1010950,Product_1137,2016-11-22,25
859085,Product_0608,2016-11-22,10
1010949,Product_1809,2016-11-22,100
942739,Product_1969,2016-11-22,1000
1000444,Product_1718,2016-11-22,2
880875,Product_1377,2016-11-22,5000
913758,Product_1765,2016-11-22,1000
893929,Product_1274,2016-11-22,3000
1017091,Product_1023,2016-11-22,200
1039149,Product_1892,2016-11-22,2
954310,Product_1986,2016-11-22,900
954309,Product_1967,2016-11-22,1000
969724,Product_1763,2016-11-22,3
873714,Product_1572,2016-11-22,8000
941043,Product_0618,2016-11-22,100
1027099,Product_0612,2016-11-22,1
930718,Product_0721,2016-11-22,5
857509,Product_1312,2016-11-22,1200
1023680,Product_1749,2016-11-22,1
1023683,Product_0710,2016-11-22,25
1023684,Product_0746,2016-11-22,25
1013669,Product_1672,2016-11-22,10
930719,Product_0866,2016-11-22,3
1023685,Product_0774,2016-11-22,25
1027098,Product_0602,2016-11-22,25
1041540,Product_1890,2016-11-22,100
873793,Product_1363,2016-11-22,10000
893930,Product_1374,2016-11-22,1000
965089,Product_1262,2016-11-22,1000
893933,Product_1248,2016-11-22,4000
1047073,Product_1239,2016-11-22,500
874736,Product_0905,2016-11-22,1000
1033288,Product_0818,2016-11-22,5
874737,Product_0905,2016-11-22,1600
998886,Product_0379,2016-11-22,5000
923297,Product_1295,2016-11-22,5000
1039279,Product_0289,2016-11-22,1
1039278,Product_0289,2016-11-22,6
923944,Product_1493,2016-11-22,2000
971995,Product_0012,2016-11-22,1000
874738,Product_0905,2016-11-22,4400
862777,Product_0226,2016-11-22,800
987703,Product_1416,2016-11-22,100
971950,Product_1267,2016-11-22,5000
980887,Product_0486,2016-11-22,180
980901,Product_0136,2016-11-22,1
1002550,Product_1265,2016-11-22,2000
1002551,Product_1345,2016-11-22,2000
1002552,Product_1435,2016-11-22,2000
891771,Product_1542,2016-11-22,5000
1002553,Product_1481,2016-11-22,2000
1039152,Product_1892,2016-11-22,8
1039150,Product_1892,2016-11-22,4
1002554,Product_1522,2016-11-22,2000
971951,Product_1437,2016-11-22,2000
1039164,Product_0156,2016-11-22,1
1046488,Product_0667,2016-11-22,0
987704,Product_1419,2016-11-22,100
987705,Product_1496,2016-11-22,12000
1002409,Product_0102,2016-11-22,3
1002410,Product_0103,2016-11-22,2
1013039,Product_0183,2016-11-22,10
963557,Product_0367,2016-11-22,1000
875006,Product_0608,2016-11-22,1
1002479,Product_0011,2016-11-22,200
1002480,Product_0031,2016-11-22,200
891769,Product_1274,2016-11-22,50000
1007544,Product_1981,2016-11-22,200
1046496,Product_1753,2016-11-22,0
1039166,Product_0277,2016-11-22,10
1039165,Product_0339,2016-11-22,14
957108,Product_0632,2016-11-22,30
1016318,Product_0383,2016-11-22,400
1015893,Product_0407,2016-11-22,300
897446,Product_1727,2016-11-22,54
1012639,Product_0260,2016-11-22,1
988674,Product_1846,2016-11-22,4000
919630,Product_0738,2016-11-22,20
985541,Product_1539,2016-11-22,1500
1015171,Product_1529,2016-11-22,125
862316,Product_0909,2016-11-22,1000
876732,Product_0979,2016-11-22,5000
1013177,Product_0632,2016-11-22,1
900392,Product_0226,2016-11-22,425
967878,Product_1530,2016-11-22,400
977936,Product_0946,2016-11-22,1
900391,Product_0226,2016-11-22,727
1037094,Product_0584,2016-11-22,12
897540,Product_2076,2016-11-22,40
910680,Product_0984,2016-11-22,1000
1038409,Product_0294,2016-11-22,8
936075,Product_1920,2016-11-22,3
901498,Product_0349,2016-11-22,100
885689,Product_1356,2016-11-22,2000
872689,Product_1280,2016-11-22,4000
882687,Product_1286,2016-11-22,60000
1025744,Product_1017,2016-11-22,200
1038411,Product_0294,2016-11-22,72
916228,Product_0745,2016-11-22,25
872922,Product_1079,2016-11-22,200
932536,Product_0141,2016-11-22,50
1025847,Product_0618,2016-11-22,25
861102,Product_1935,2016-11-22,1
870239,Product_1248,2016-11-22,3000
896990,Product_1416,2016-11-22,2900
994386,Product_1423,2016-11-22,5000
947752,Product_1295,2016-11-22,100
985540,Product_1264,2016-11-22,3000
972841,Product_1265,2016-11-22,1000
1039579,Product_1754,2016-11-22,2
866869,Product_1244,2016-11-22,5000
866868,Product_1367,2016-11-22,2000
866867,Product_1315,2016-11-22,5000
942903,Product_1156,2016-11-22,50000
882692,Product_1264,2016-11-22,5000
871881,Product_1394,2016-11-22,40000
1018990,Product_2039,2016-11-22,2
1040978,Product_1250,2016-11-22,500
872688,Product_1280,2016-11-22,44000
935592,Product_2049,2016-11-22,100
870238,Product_1360,2016-11-22,3000
1040974,Product_0032,2016-11-22,500
871613,Product_1286,2016-11-22,10000
871612,Product_1294,2016-11-22,100
953621,Product_0631,2016-11-22,10
871611,Product_1286,2016-11-22,100
901888,Product_1807,2016-11-22,3
877060,Product_1372,2016-11-22,2000
901889,Product_0301,2016-11-22,990
901890,Product_0301,2016-11-22,726
1037093,Product_0111,2016-11-22,12
950814,Product_0608,2016-11-22,6
872921,Product_1077,2016-11-22,200
1038408,Product_0294,2016-11-22,32
882697,Product_1493,2016-11-22,5000
1016702,Product_1378,2016-11-22,500
938562,Product_1478,2016-11-22,2000
989003,Product_1264,2016-11-22,1000
901839,Product_0119,2016-11-22,16
